microsecondsSinceGpsEpoch, temp (C)
9.434059587723681E14, 21.957106175377756
9.434059597723681E14, 21.95714906920238
9.434059607723681E14, 21.957191920133177
9.434059617723681E14, 21.957234728213045
9.434059627723681E14, 21.95727749348483
9.434059637723681E14, 21.957320215991345
9.434059647723681E14, 21.957362895775354
9.434059657723681E14, 21.95740553287958
9.434059667723681E14, 21.9574481273467
9.434059677723681E14, 21.957490679219354
9.434059687723681E14, 21.957533188540136
9.434059697723681E14, 21.957575655351597
9.434059707723681E14, 21.957618079696246
9.434059717723681E14, 21.95766046161655
9.434059727723681E14, 21.95770280115493
9.434059737723681E14, 21.957745098353776
9.434059747723681E14, 21.957787353255423
9.434059757723681E14, 21.957829565902166
9.434059767723681E14, 21.957871736336266
9.434059777723681E14, 21.95791386459993
9.434059787723681E14, 21.957955950735332
9.434059797723681E14, 21.9579979947846
9.434059807723681E14, 21.958039996789815
9.434059817723681E14, 21.958081956793023
9.434059827723681E14, 21.95812387483623
9.434059837723681E14, 21.958165750961392
9.434059847723681E14, 21.95820758521043
9.434059857723681E14, 21.958249377625222
9.434059867723681E14, 21.9582911282476
9.434059877723681E14, 21.95833283711935
9.434059887723681E14, 21.95837450428223
9.434059897723681E14, 21.958416129777948
9.434059907723681E14, 21.95845771364817
9.434059917723681E14, 21.95849925593452
9.434059927723681E14, 21.958540756678584
9.434059937723681E14, 21.958582215921904
9.434059947723681E14, 21.958623633705983
9.434059957723681E14, 21.958665010072277
9.434059967723681E14, 21.958706345062204
9.434059977723681E14, 21.958747638717142
9.434059987723681E14, 21.958788891078424
9.434059997723681E14, 21.958830102187346
9.434060007723681E14, 21.958871272085158
9.434060017723681E14, 21.958912400813073
9.434060027723681E14, 21.95895348841226
9.434060037723681E14, 21.958994534923846
9.434060047723681E14, 21.95903554038892
9.434060057723681E14, 21.959076504848532
9.434060067723681E14, 21.959117428343685
9.434060077723681E14, 21.959158310915342
9.434060087723681E14, 21.959199152604427
9.434060097723681E14, 21.95923995345182
9.434060107723681E14, 21.95928071349837
9.434060117723681E14, 21.959321432784872
9.434060127723681E14, 21.95936211135209
9.434060137723681E14, 21.959402749240738
9.434060147723681E14, 21.959443346491497
9.434060157723681E14, 21.959483903145006
9.434060167723681E14, 21.959524419241863
9.434060177723681E14, 21.95956489482262
9.434060187723681E14, 21.959605329927797
9.434060197723681E14, 21.95964572459787
9.434060207723681E14, 21.959686078873272
9.434060217723681E14, 21.959726392794398
9.434060227723681E14, 21.959766666401602
9.434060237723681E14, 21.959806899735202
9.434060247723681E14, 21.959847092835467
9.434060257723681E14, 21.95988724574263
9.434060267723681E14, 21.959927358496888
9.434060277723681E14, 21.95996743113839
9.434060287723681E14, 21.960007463707253
9.434060297723681E14, 21.960047456243547
9.434060307723681E14, 21.960087408787302
9.434060317723681E14, 21.960127321378515
9.434060327723681E14, 21.960167194057135
9.434060337723681E14, 21.960207026863078
9.434060347723681E14, 21.960246819836215
9.434060357723681E14, 21.96028657301638
9.434060367723681E14, 21.96032628644336
9.434060377723681E14, 21.960365960156917
9.434060387723681E14, 21.96040559419676
9.434060397723681E14, 21.960445188602563
9.434060407723681E14, 21.96048474341396
9.434060417723681E14, 21.960524258670546
9.434060427723681E14, 21.960563734411874
9.434060437723681E14, 21.960603170677462
9.434060447723681E14, 21.960642567506785
9.434060457723681E14, 21.960681924939276
9.434060467723681E14, 21.960721243014337
9.434060477723681E14, 21.960760521771324
9.434060487723681E14, 21.960799761249554
9.434060497723681E14, 21.960838961488303
9.434060507723681E14, 21.960878122526815
9.434060517723681E14, 21.96091724440429
9.434060527723681E14, 21.960956327159884
9.434060537723681E14, 21.960995370832723
9.434060547723681E14, 21.96103437546189
9.434060557723681E14, 21.961073341086426
9.434060567723681E14, 21.96111226774534
9.434060577723681E14, 21.961151155477594
9.434060587723681E14, 21.961190004322116
9.434060597723681E14, 21.961228814317796
9.434060607723681E14, 21.961267585503478
9.434060617723681E14, 21.961306317917973
9.434060627723681E14, 21.961345011600056
9.434060637723681E14, 21.961383666588457
9.434060647723681E14, 21.96142228292187
9.434060657723681E14, 21.961460860638947
9.434060667723681E14, 21.961499399778308
9.434060677723681E14, 21.96153790037853
9.434060687723681E14, 21.96157636247815
9.434060697723681E14, 21.961614786115675
9.434060707723681E14, 21.96165317132956
9.434060717723681E14, 21.96169151815823
9.434060727723681E14, 21.96172982664007
9.434060737723681E14, 21.96176809681343
9.434060747723681E14, 21.961806328716616
9.434060757723681E14, 21.9618445223879
9.434060767723681E14, 21.96188267786551
9.434060777723681E14, 21.961920795187645
9.434060787723681E14, 21.961958874392458
9.434060797723681E14, 21.961996915518064
9.434060807723681E14, 21.962034918602544
9.434060817723681E14, 21.96207288368394
9.434060827723681E14, 21.962110810800258
9.434060837723681E14, 21.96214869998946
9.434060847723681E14, 21.96218655128947
9.434060857723681E14, 21.96222436473818
9.434060867723681E14, 21.962262140373443
9.434060877723681E14, 21.96229987823307
9.434060887723681E14, 21.962337578354834
9.434060897723681E14, 21.962375240776478
9.434060907723681E14, 21.9624128655357
9.434060917723681E14, 21.962450452670165
9.434060927723681E14, 21.962488002217494
9.434060937723681E14, 21.962525514215276
9.434060947723681E14, 21.96256298870106
9.434060957723681E14, 21.962600425712356
9.434060967723681E14, 21.962637825286645
9.434060977723681E14, 21.962675187461357
9.434060987723681E14, 21.962712512273896
9.434060997723681E14, 21.96274979976162
9.434061007723681E14, 21.96278704996186
9.434061017723681E14, 21.962824262911898
9.434061027723681E14, 21.962861438648986
9.434061037723681E14, 21.962898577210336
9.434061047723681E14, 21.962935678633126
9.434061057723681E14, 21.962972742954495
9.434061067723681E14, 21.963009770211542
9.434061077723681E14, 21.96304676044133
9.434061087723681E14, 21.963083713680888
9.434061097723681E14, 21.963120629967207
9.434061107723681E14, 21.96315750933724
9.434061117723681E14, 21.9631943518279
9.434061127723681E14, 21.963231157476073
9.434061137723681E14, 21.963267926318597
9.434061147723681E14, 21.96330465839228
9.434061157723681E14, 21.963341353733885
9.434061167723681E14, 21.96337801238015
9.434061177723681E14, 21.96341463436777
9.434061187723681E14, 21.9634512197334
9.434061197723681E14, 21.963487768513666
9.434061207723681E14, 21.96352428074515
9.434061217723681E14, 21.963560756464407
9.434061227723681E14, 21.963597195707944
9.434061237723681E14, 21.963633598512235
9.434061247723681E14, 21.963669964913723
9.434061257723681E14, 21.96370629494881
9.434061267723681E14, 21.96374258865386
9.434061277723681E14, 21.963778846065207
9.434061287723681E14, 21.96381506721914
9.434061297723681E14, 21.963851252151922
9.434061307723681E14, 21.96388740089977
9.434061317723681E14, 21.963923513498873
9.434061327723681E14, 21.963959589985375
9.434061337723681E14, 21.96399563039539
9.434061347723681E14, 21.964031634764996
9.434061357723681E14, 21.964067603130232
9.434061367723681E14, 21.9641035355271
9.434061377723681E14, 21.964139431991576
9.434061387723681E14, 21.964175292559585
9.434061397723681E14, 21.964211117267023
9.434061407723681E14, 21.964246906149757
9.434061417723681E14, 21.964282659243608
9.434061427723681E14, 21.964318376584366
9.434061437723681E14, 21.964354058207782
9.434061447723681E14, 21.964389704149575
9.434061457723681E14, 21.964425314445425
9.434061467723681E14, 21.96446088913098
9.434061477723681E14, 21.964496428241848
9.434061487723681E14, 21.964531931813607
9.434061497723681E14, 21.964567399881794
9.434061507723681E14, 21.964602832481912
9.434061517723681E14, 21.96463822964943
9.434061527723681E14, 21.964673591419782
9.434061537723681E14, 21.96470891782836
9.434061547723681E14, 21.96474420891053
9.434061557723681E14, 21.96477946470162
9.434061567723681E14, 21.96481468523692
9.434061577723681E14, 21.96484987055168
9.434061587723681E14, 21.96488502068113
9.434061597723681E14, 21.96492013566045
9.434061607723681E14, 21.96495521552479
9.434061617723681E14, 21.964990260309264
9.434061627723681E14, 21.965025270048955
9.434061637723681E14, 21.965060244778904
9.434061647723681E14, 21.965095184534125
9.434061657723681E14, 21.96513008934959
9.434061667723681E14, 21.96516495926024
9.434061677723681E14, 21.96519979430098
9.434061687723681E14, 21.96523459450668
9.434061697723681E14, 21.965269359912174
9.434061707723681E14, 21.965304090552262
9.434061717723681E14, 21.96533878646171
9.434061727723681E14, 21.965373447675248
9.434061737723681E14, 21.96540807422757
9.434061747723681E14, 21.965442666153344
9.434061757723681E14, 21.96547722348719
9.434061767723681E14, 21.965511746263704
9.434061777723681E14, 21.96554623451744
9.434061787723681E14, 21.965580688282923
9.434061797723681E14, 21.96561510759464
9.434061807723681E14, 21.965649492487046
9.434061817723681E14, 21.965683842994558
9.434061827723681E14, 21.965718159151564
9.434061837723681E14, 21.96575244099241
9.434061847723681E14, 21.965786688551418
9.434061857723681E14, 21.965820901862866
9.434061867723681E14, 21.965855080961003
9.434061877723681E14, 21.96588922588004
9.434061887723681E14, 21.96592333665416
9.434061897723681E14, 21.965957413317508
9.434061907723681E14, 21.96599145590419
9.434061917723681E14, 21.966025464448286
9.434061927723681E14, 21.966059438983837
9.434061937723681E14, 21.966093379544855
9.434061947723681E14, 21.96612728616531
9.434061957723681E14, 21.966161158879146
9.434061967723681E14, 21.966194997720265
9.434061977723681E14, 21.966228802722544
9.434061987723681E14, 21.96626257391982
9.434061997723681E14, 21.9662963113459
9.434062007723681E14, 21.966330015034554
9.434062017723681E14, 21.96636368501952
9.434062027723681E14, 21.9663973213345
9.434062037723681E14, 21.966430924013167
9.434062047723681E14, 21.966464493089155
9.434062057723681E14, 21.966498028596067
9.434062067723681E14, 21.966531530567472
9.434062077723681E14, 21.966564999036905
9.434062087723681E14, 21.966598434037866
9.434062097723681E14, 21.966631835603827
9.434062107723681E14, 21.966665203768223
9.434062117723681E14, 21.966698538564454
9.434062127723681E14, 21.96673184002589
9.434062137723681E14, 21.966765108185864
9.434062147723681E14, 21.966798343077677
9.434062157723681E14, 21.9668315447346
9.434062167723681E14, 21.966864713189864
9.434062177723681E14, 21.966897848476673
9.434062187723681E14, 21.966930950628196
9.434062197723681E14, 21.964734257533134
9.434062207723681E14, 21.962537784107383
9.434062217723681E14, 21.96034153032897
9.434062227723681E14, 21.958145496175938
9.434062237723681E14, 21.95594968162632
9.434062247723681E14, 21.953754086658154
9.434062257723681E14, 21.95155871124949
9.434062267723681E14, 21.949363555378365
9.434062277723681E14, 21.94716861902283
9.434062287723681E14, 21.94497390216093
9.434062297723681E14, 21.94277940477071
9.434062307723681E14, 21.940585126830236
9.434062317723681E14, 21.938391068317554
9.434062327723681E14, 21.936197229210723
9.434062337723681E14, 21.934003609487803
9.434062347723681E14, 21.931810209126855
9.434062357723681E14, 21.92961702810594
9.434062367723681E14, 21.92742406640313
9.434062377723681E14, 21.92523132399649
9.434062387723681E14, 21.923038800864088
9.434062397723681E14, 21.920846496984
9.434062407723681E14, 21.918654412334302
9.434062417723681E14, 21.91646254689307
9.434062427723681E14, 21.91427090063838
9.434062437723681E14, 21.912079473548314
9.434062447723681E14, 21.90988826560096
9.434062457723681E14, 21.9076972767744
9.434062467723681E14, 21.905506507046724
9.434062477723681E14, 21.903315956396018
9.434062487723681E14, 21.90112562480038
9.434062497723681E14, 21.898935512237898
9.434062507723681E14, 21.896745618686673
9.434062517723681E14, 21.894555944124804
9.434062527723681E14, 21.892366488530392
9.434062537723681E14, 21.89017725188154
9.434062547723681E14, 21.88798823415635
9.434062557723681E14, 21.885799435332935
9.434062567723681E14, 21.883610855389403
9.434062577723681E14, 21.881422494303862
9.434062587723681E14, 21.879234352054432
9.434062597723681E14, 21.877046428619227
9.434062607723681E14, 21.874858723976367
9.434062617723681E14, 21.87267123810397
9.434062627723681E14, 21.870483970980157
9.434062637723681E14, 21.86829692258306
9.434062647723681E14, 21.8661100928908
9.434062657723681E14, 21.86392348188151
9.434062667723681E14, 21.86173708953332
9.434062677723681E14, 21.859550915824368
9.434062687723681E14, 21.857364960732784
9.434062697723681E14, 21.85517922423671
9.434062707723681E14, 21.852993706314287
9.434062717723681E14, 21.850808406943656
9.434062727723681E14, 21.848623326102963
9.434062737723681E14, 21.846438463770355
9.434062747723681E14, 21.844253819923978
9.434062757723681E14, 21.842069394541987
9.434062767723681E14, 21.839885187602533
9.434062777723681E14, 21.837701199083774
9.434062787723681E14, 21.835517428963865
9.434062797723681E14, 21.83333387722097
9.434062807723681E14, 21.831150543833246
9.434062817723681E14, 21.828967428778864
9.434062827723681E14, 21.826784532035987
9.434062837723681E14, 21.824601853582784
9.434062847723681E14, 21.822419393397425
9.434062857723681E14, 21.820237151458084
9.434062867723681E14, 21.818055127742937
9.434062877723681E14, 21.815873322230164
9.434062887723681E14, 21.81369173489794
9.434062897723681E14, 21.811510365724452
9.434062907723681E14, 21.809329214687878
9.434062917723681E14, 21.80714828176641
9.434062927723681E14, 21.80496756693823
9.434062937723681E14, 21.802787070181537
9.434062947723681E14, 21.800606791474518
9.434062957723681E14, 21.79842673079537
9.434062967723681E14, 21.79624688812229
9.434062977723681E14, 21.79406726343348
9.434062987723681E14, 21.791887856707135
9.434062997723681E14, 21.789708667921463
9.434063007723681E14, 21.78752969705467
9.434063017723681E14, 21.785350944084964
9.434063027723681E14, 21.783172408990556
9.434063037723681E14, 21.78099409174966
9.434063047723681E14, 21.778815992340483
9.434063057723681E14, 21.77663811074125
9.434063067723681E14, 21.774460446930174
9.434063077723681E14, 21.77228300088548
9.434063087723681E14, 21.770105772585392
9.434063097723681E14, 21.767928762008133
9.434063107723681E14, 21.76575196913193
9.434063117723681E14, 21.763575393935017
9.434063127723681E14, 21.761399036395623
9.434063137723681E14, 21.759222896491984
9.434063147723681E14, 21.757046974202336
9.434063157723681E14, 21.754871269504914
9.434063167723681E14, 21.752695782377963
9.434063177723681E14, 21.750520512799724
9.434063187723681E14, 21.748345460748446
9.434063197723681E14, 21.74617062620237
9.434063207723681E14, 21.74399600913975
9.434063217723681E14, 21.741821609538835
9.434063227723681E14, 21.739647427377882
9.434063237723681E14, 21.737473462635144
9.434063247723681E14, 21.735299715288882
9.434063257723681E14, 21.733126185317353
9.434063267723681E14, 21.730952872698822
9.434063277723681E14, 21.728779777411553
9.434063287723681E14, 21.72660689943381
9.434063297723681E14, 21.724434238743868
9.434063307723681E14, 21.722261795319994
9.434063317723681E14, 21.720089569140463
9.434063327723681E14, 21.717917560183547
9.434063337723681E14, 21.715745768427528
9.434063347723681E14, 21.713574193850686
9.434063357723681E14, 21.7114028364313
9.434063367723681E14, 21.709231696147658
9.434063377723681E14, 21.707060772978043
9.434063387723681E14, 21.704890066900745
9.434063397723681E14, 21.702719577894054
9.434063407723681E14, 21.700549305936264
9.434063417723681E14, 21.69837925100567
9.434063427723681E14, 21.696209413080567
9.434063437723681E14, 21.694039792139257
9.434063447723681E14, 21.691870388160044
9.434063457723681E14, 21.689701201121228
9.434063467723681E14, 21.687532231001114
9.434063477723681E14, 21.685363477778015
9.434063487723681E14, 21.683194941430237
9.434063497723681E14, 21.681026621936095
9.434063507723681E14, 21.678858519273902
9.434063517723681E14, 21.676690633421973
9.434063527723681E14, 21.67452296435863
9.434063537723681E14, 21.672355512062193
9.434063547723681E14, 21.670188276510988
9.434063557723681E14, 21.668021257683336
9.434063567723681E14, 21.665854455557568
9.434063577723681E14, 21.663687870112014
9.434063587723681E14, 21.661521501325
9.434063597723681E14, 21.65935534917487
9.434063607723681E14, 21.65718941363995
9.434063617723681E14, 21.65502369469859
9.434063627723681E14, 21.65285819232912
9.434063637723681E14, 21.65069290650989
9.434063647723681E14, 21.648527837219238
9.434063657723681E14, 21.646362984435516
9.434063667723681E14, 21.644198348137074
9.434063677723681E14, 21.64203392830226
9.434063687723681E14, 21.63986972490943
9.434063697723681E14, 21.63770573793694
9.434063707723681E14, 21.635541967363146
9.434063717723681E14, 21.633378413166408
9.434063727723681E14, 21.63121507532509
9.434063737723681E14, 21.62905195381756
9.434063747723681E14, 21.62688904862218
9.434063757723681E14, 21.624726359717318
9.434063767723681E14, 21.622563887081345
9.434063777723681E14, 21.620401630692637
9.434063787723681E14, 21.61823959052957
9.434063797723681E14, 21.616077766570516
9.434063807723681E14, 21.61391615879386
9.434063817723681E14, 21.61175476717798
9.434063827723681E14, 21.609593591701262
9.434063837723681E14, 21.607432632342093
9.434063847723681E14, 21.605271889078857
9.434063857723681E14, 21.603111361889948
9.434063867723681E14, 21.600951050753757
9.434063877723681E14, 21.59879095564868
9.434063887723681E14, 21.596631076553116
9.434063897723681E14, 21.59447141344546
9.434063907723681E14, 21.592311966304116
9.434063917723681E14, 21.590152735107488
9.434063927723681E14, 21.587993719833978
9.434063937723681E14, 21.585834920461995
9.434063947723681E14, 21.583676336969948
9.434063957723681E14, 21.58151796933625
9.434063967723681E14, 21.579359817539316
9.434063977723681E14, 21.577201881557563
9.434063987723681E14, 21.57504416136941
9.434063997723681E14, 21.572886656953273
9.434064007723681E14, 21.570729368287576
9.434064017723681E14, 21.568572295350748
9.434064027723681E14, 21.56641543812121
9.434064037723681E14, 21.5642587965774
9.434064047723681E14, 21.56210237069774
9.434064057723681E14, 21.559946160460672
9.434064067723681E14, 21.557790165844626
9.434064077723681E14, 21.555634386828043
9.434064087723681E14, 21.55347882338936
9.434064097723681E14, 21.55132347550702
9.434064107723681E14, 21.54916834315947
9.434064117723681E14, 21.547013426325154
9.434064127723681E14, 21.54485872498252
9.434064137723681E14, 21.542704239110023
9.434064147723681E14, 21.54054996868611
9.434064157723681E14, 21.538395913689243
9.434064167723681E14, 21.536242074097874
9.434064177723681E14, 21.534088449890465
9.434064187723681E14, 21.531935041045475
9.434064197723681E14, 21.529781847541372
9.434064207723681E14, 21.52762886935662
9.434064217723681E14, 21.525476106469682
9.434064227723681E14, 21.523323558859037
9.434064237723681E14, 21.52117122650315
9.434064247723681E14, 21.519019109380498
9.434064257723681E14, 21.51686720746956
9.434064267723681E14, 21.514715520748812
9.434064277723681E14, 21.512564049196737
9.434064287723681E14, 21.51041279279182
9.434064297723681E14, 21.50826175151254
9.434064307723681E14, 21.50611092533739
9.434064317723681E14, 21.503960314244853
9.434064327723681E14, 21.50180991821343
9.434064337723681E14, 21.499659737221606
9.434064347723681E14, 21.497509771247884
9.434064357723681E14, 21.49536002027076
9.434064367723681E14, 21.493210484268733
9.434064377723681E14, 21.491061163220305
9.434064387723681E14, 21.488912057103985
9.434064397723681E14, 21.486763165898275
9.434064407723681E14, 21.484614489581684
9.434064417723681E14, 21.482466028132727
9.434064427723681E14, 21.480317781529912
9.434064437723681E14, 21.47816974975176
9.434064447723681E14, 21.476021932776785
9.434064457723681E14, 21.473874330583506
9.434064467723681E14, 21.471726943150447
9.434064477723681E14, 21.469579770456132
9.434064487723681E14, 21.467432812479085
9.434064497723681E14, 21.465286069197838
9.434064507723681E14, 21.463139540590916
9.434064517723681E14, 21.460993226636855
9.434064527723681E14, 21.45884712731419
9.434064537723681E14, 21.456701242601458
9.434064547723681E14, 21.454555572477197
9.434064557723681E14, 21.45241011691995
9.434064567723681E14, 21.450264875908257
9.434064577723681E14, 21.448119849420667
9.434064587723681E14, 21.445975037435726
9.434064597723681E14, 21.443830439931983
9.434064607723681E14, 21.44168605688799
9.434064617723681E14, 21.4395418882823
9.434064627723681E14, 21.43739793409347
9.434064637723681E14, 21.43525419430006
9.434064647723681E14, 21.43311066888063
9.434064657723681E14, 21.430967357813742
9.434064667723681E14, 21.42882426107796
9.434064677723681E14, 21.426681378651853
9.434064687723681E14, 21.42453871051399
9.434064697723681E14, 21.422396256642937
9.434064707723681E14, 21.42025401701727
9.434064717723681E14, 21.418111991615568
9.434064727723681E14, 21.415970180416405
9.434064737723681E14, 21.413828583398363
9.434064747723681E14, 21.411687200540023
9.434064757723681E14, 21.409546031819968
9.434064767723681E14, 21.407405077216787
9.434064777723681E14, 21.405264336709063
9.434064787723681E14, 21.403123810275392
9.434064797723681E14, 21.400983497894366
9.434064807723681E14, 21.398843399544578
9.434064817723681E14, 21.396703515204624
9.434064827723681E14, 21.394563844853103
9.434064837723681E14, 21.39242438846862
9.434064847723681E14, 21.390285146029772
9.434064857723681E14, 21.38814611751517
9.434064867723681E14, 21.38600730290342
9.434064877723681E14, 21.383868702173128
9.434064887723681E14, 21.38173031530291
9.434064897723681E14, 21.37959214227138
9.434064907723681E14, 21.377454183057154
9.434064917723681E14, 21.375316437638848
9.434064927723681E14, 21.373178905995083
9.434064937723681E14, 21.371041588104482
9.434064947723681E14, 21.368904483945673
9.434064957723681E14, 21.36676759349728
9.434064967723681E14, 21.36463091673793
9.434064977723681E14, 21.362494453646256
9.434064987723681E14, 21.360358204200892
9.434064997723681E14, 21.358222168380472
9.434065007723681E14, 21.356086346163632
9.434065017723681E14, 21.353950737529015
9.434065027723681E14, 21.35181534245526
9.434065037723681E14, 21.349680160921015
9.434065047723681E14, 21.34754519290492
9.434065057723681E14, 21.34541043838563
9.434065067723681E14, 21.343275897341794
9.434065077723681E14, 21.34114156975206
9.434065087723681E14, 21.339007455595087
9.434065097723681E14, 21.33687355484953
9.434065107723681E14, 21.334739867494044
9.434065117723681E14, 21.332606393507294
9.434065127723681E14, 21.330473132867944
9.434065137723681E14, 21.328340085554657
9.434065147723681E14, 21.3262072515461
9.434065157723681E14, 21.324074630820945
9.434065167723681E14, 21.321942223357862
9.434065177723681E14, 21.319810029135525
9.434065187723681E14, 21.31767804813261
9.434065197723681E14, 21.315546280327798
9.434065207723681E14, 21.313414725699765
9.434065217723681E14, 21.311283384227195
9.434065227723681E14, 21.309152255888772
9.434065237723681E14, 21.307021340663184
9.434065247723681E14, 21.304890638529116
9.434065257723681E14, 21.302760149465264
9.434065267723681E14, 21.30062987345032
9.434065277723681E14, 21.298499810462975
9.434065287723681E14, 21.29636996048193
9.434065297723681E14, 21.29424032348588
9.434065307723681E14, 21.292110899453533
9.434065317723681E14, 21.28998168836359
9.434065327723681E14, 21.287852690194754
9.434065337723681E14, 21.285723904925735
9.434065347723681E14, 21.283595332535242
9.434065357723681E14, 21.28146697300199
9.434065367723681E14, 21.27933882630469
9.434065377723681E14, 21.27721089242206
9.434065387723681E14, 21.27508317133282
9.434065397723681E14, 21.272955663015686
9.434065407723681E14, 21.270828367449386
9.434065417723681E14, 21.268701284612643
9.434065427723681E14, 21.266574414484182
9.434065437723681E14, 21.264447757042735
9.434065447723681E14, 21.26232131226703
9.434065457723681E14, 21.260195080135805
9.434065467723681E14, 21.25806906062779
9.434065477723681E14, 21.25594325372173
9.434065487723681E14, 21.253817659396358
9.434065497723681E14, 21.25169227763042
9.434065507723681E14, 21.249567108402655
9.434065517723681E14, 21.247442151691814
9.434065527723681E14, 21.245317407476644
9.434065537723681E14, 21.243192875735897
9.434065547723681E14, 21.241068556448322
9.434065557723681E14, 21.238944449592676
9.434065567723681E14, 21.236820555147716
9.434065577723681E14, 21.2346968730922
9.434065587723681E14, 21.232573403404892
9.434065597723681E14, 21.230450146064552
9.434065607723681E14, 21.228327101049945
9.434065617723681E14, 21.226204268339842
9.434065627723681E14, 21.224081647913007
9.434065637723681E14, 21.221959239748216
9.434065647723681E14, 21.219837043824242
9.434065657723681E14, 21.21771506011986
9.434065667723681E14, 21.21559328861385
9.434065677723681E14, 21.213471729284986
9.434065687723681E14, 21.21135038211206
9.434065697723681E14, 21.209229247073846
9.434065707723681E14, 21.20710832414914
9.434065717723681E14, 21.204987613316725
9.434065727723681E14, 21.202867114555392
9.434065737723681E14, 21.200746827843936
9.434065747723681E14, 21.19862675316115
9.434065757723681E14, 21.196506890485836
9.434065767723681E14, 21.194387239796786
9.434065777723681E14, 21.192267801072806
9.434065787723681E14, 21.1901485742927
9.434065797723681E14, 21.18802955943527
9.434065807723681E14, 21.185910756479327
9.434065817723681E14, 21.18379216540368
9.434065827723681E14, 21.18167378618714
9.434065837723681E14, 21.17955561880852
9.434065847723681E14, 21.17743766324664
9.434065857723681E14, 21.175319919480316
9.434065867723681E14, 21.173202387488367
9.434065877723681E14, 21.171085067249617
9.434065887723681E14, 21.168967958742893
9.434065897723681E14, 21.166851061947018
9.434065907723681E14, 21.164734376840823
9.434065917723681E14, 21.162617903403138
9.434065927723681E14, 21.160501641612797
9.434065937723681E14, 21.158385591448635
9.434065947723681E14, 21.15626975288949
9.434065957723681E14, 21.1541541259142
9.434065967723681E14, 21.152038710501607
9.434065977723681E14, 21.149923506630557
9.434065987723681E14, 21.147808514279895
9.434065997723681E14, 21.145693733428466
9.434066007723681E14, 21.143579164055122
9.434066017723681E14, 21.141464806138718
9.434066027723681E14, 21.139350659658103
9.434066037723681E14, 21.137236724592135
9.434066047723681E14, 21.135123000919677
9.434066057723681E14, 21.133009488619585
9.434066067723681E14, 21.13089618767072
9.434066077723681E14, 21.128783098051954
9.434066087723681E14, 21.12667021974215
9.434066097723681E14, 21.124557552720173
9.434066107723681E14, 21.122445096964903
9.434066117723681E14, 21.120332852455206
9.434066127723681E14, 21.11822081916996
9.434066137723681E14, 21.11610899708804
9.434066147723681E14, 21.11399738618833
9.434066157723681E14, 21.11188598644971
9.434066167723681E14, 21.109774797851067
9.434066177723681E14, 21.107663820371283
9.434066187723681E14, 21.105553053989244
9.434066197723681E14, 21.103442498683844
9.434066207723681E14, 21.101332154433976
9.434066217723681E14, 21.099222021218534
9.434066227723681E14, 21.09711209901641
9.434066237723681E14, 21.09500238780651
9.434066247723681E14, 21.09289288756773
9.434066257723681E14, 21.09078359827897
9.434066267723681E14, 21.08867451991914
9.434066277723681E14, 21.08656565246715
9.434066287723681E14, 21.084456995901903
9.434066297723681E14, 21.082348550202312
9.434066307723681E14, 21.080240315347293
9.434066317723681E14, 21.078132291315757
9.434066327723681E14, 21.076024478086627
9.434066337723681E14, 21.07391687563882
9.434066347723681E14, 21.071809483951256
9.434066357723681E14, 21.06970230300286
9.434066367723681E14, 21.06759533277256
9.434066377723681E14, 21.065488573239282
9.434066387723681E14, 21.06338202438196
9.434066397723681E14, 21.06127568617952
9.434066407723681E14, 21.059169558610904
9.434066417723681E14, 21.05706364165504
9.434066427723681E14, 21.054957935290876
9.434066437723681E14, 21.052852439497347
9.434066447723681E14, 21.050747154253397
9.434066457723681E14, 21.04864207953797
9.434066467723681E14, 21.046537215330016
9.434066477723681E14, 21.044432561608485
9.434066487723681E14, 21.042328118352323
9.434066497723681E14, 21.040223885540488
9.434066507723681E14, 21.038119863151934
9.434066517723681E14, 21.036016051165618
9.434066527723681E14, 21.0339124495605
9.434066537723681E14, 21.031809058315545
9.434066547723681E14, 21.029705877409715
9.434066557723681E14, 21.027602906821972
9.434066567723681E14, 21.02550014653129
9.434066577723681E14, 21.023397596516638
9.434066587723681E14, 21.021295256756986
9.434066597723681E14, 21.01919312723131
9.434066607723681E14, 21.01709120791859
9.434066617723681E14, 21.0149894987978
9.434066627723681E14, 21.01288799984792
9.434066637723681E14, 21.010786711047935
9.434066647723681E14, 21.00868563237683
9.434066657723681E14, 21.006584763813596
9.434066667723681E14, 21.004484105337216
9.434066677723681E14, 21.002383656926682
9.434066687723681E14, 21.00028341856099
9.434066697723681E14, 20.998183390219133
9.434066707723681E14, 20.99608357188011
9.434066717723681E14, 20.993983963522922
9.434066727723681E14, 20.99188456512657
9.434066737723681E14, 20.989785376670056
9.434066747723681E14, 20.98768639813239
9.434066757723681E14, 20.985587629492578
9.434066767723681E14, 20.98348907072963
9.434066777723681E14, 20.981390721822557
9.434066787723681E14, 20.979292582750375
9.434066797723681E14, 20.9771946534921
9.434066807723681E14, 20.975096934026748
9.434066817723681E14, 20.972999424333345
9.434066827723681E14, 20.97090212439091
9.434066837723681E14, 20.968805034178473
9.434066847723681E14, 20.966708153675054
9.434066857723681E14, 20.964611482859688
9.434066867723681E14, 20.9625150217114
9.434066877723681E14, 20.96041877020923
9.434066887723681E14, 20.95832272833221
9.434066897723681E14, 20.956226896059377
9.434066907723681E14, 20.95413127336977
9.434066917723681E14, 20.952035860242436
9.434066927723681E14, 20.949940656656413
